concept_id,entry_id,id,lemma,main_word,meaning,name,part_of_speech,poses,synset_id,synt_type
123622,730179,123622-V-730179,ПЕРЕСАДИТЬ НА ДРУГОЙ МЕСТО,ПЕРЕСАДИТЬ,2,ПЕРЕСАДИТЬ НА ДРУГОЕ МЕСТО,V,V Prep Pron N,123622-V,VG
123622,166891,123622-V-166891,ПЕРЕСАДИТЬ,,2,ПЕРЕСАДИТЬ,V,,123622-V,V
124454,135701,124454-V-135701,ВЫСЫПАТЬ,,3,ВЫСЫПАТЬ,V,,124454-V,V
111651,686645,111651-V-686645,ПРИСТЫКОВЫВАТЬ,,1,ПРИСТЫКОВЫВАТЬ,V,,111651-V,V
111651,720265,111651-V-720265,СОСТЫКОВЫВАТЬ,,2,СОСТЫКОВЫВАТЬ,V,,111651-V,V
111651,154496,111651-V-154496,СТЫКОВАТЬ,,2,СТЫКОВАТЬ,V,,111651-V,V
111651,153791,111651-V-153791,СОСТЫКОВАТЬ,,2,СОСТЫКОВАТЬ,V,,111651-V,V
111651,686642,111651-V-686642,ПРИСТЫКОВАТЬ,,1,ПРИСТЫКОВАТЬ,V,,111651-V,V
113453,150920,113453-V-150920,РАЗЛОМИТЬ,,1,РАЗЛОМИТЬ,V,,113453-V,V
113453,146563,113453-V-146563,ПЕРЕЛАМЫВАТЬ,,2,ПЕРЕЛАМЫВАТЬ,V,,113453-V,V
113453,748239,113453-V-748239,РАЗЛОМИТЬ НА ЧАСТЬ,РАЗЛОМИТЬ,1,РАЗЛОМИТЬ НА ЧАСТИ,V,V Prep N,113453-V,VG
113453,150895,113453-V-150895,РАЗЛАМЫВАТЬ,,2,РАЗЛАМЫВАТЬ,V,,113453-V,V
113453,733090,113453-V-733090,ПЕРЕЛОМИТЬ НАДВОЕ,ПЕРЕЛОМИТЬ,1,ПЕРЕЛОМИТЬ НАДВОЕ,V,V Adv,113453-V,VG
113453,146587,113453-V-146587,ПЕРЕЛОМИТЬ,,2,ПЕРЕЛОМИТЬ,V,,113453-V,V
141429,750828,141429-V-750828,СЕРДЦЕ РАСТАЯТЬ,РАСТАЯТЬ,1,СЕРДЦЕ РАСТАЯЛО,V,N V,141429-V,VG
141429,154829,141429-V-154829,ТАЯТЬ,,5,ТАЯТЬ,V,,141429-V,V
141429,151439,141429-V-151439,РАСТАЯТЬ,,5,РАСТАЯТЬ,V,,141429-V,V
141429,213692,141429-V-213692,РАСТАИВАТЬ,,3,РАСТАИВАТЬ,V,,141429-V,V
141429,174891,141429-V-174891,ОТТАЯТЬ,,2,ОТТАЯТЬ,V,,141429-V,V
141429,174892,141429-V-174892,ОТТАИВАТЬ,,2,ОТТАИВАТЬ,V,,141429-V,V
141429,750827,141429-V-750827,РАСТОПИТЬ СЕРДЦЕ,РАСТОПИТЬ,1,РАСТОПИТЬ СЕРДЦЕ,V,V N,141429-V,VG
129961,713318,129961-V-713318,ПОТРЕБЛЯТЬ ВОДА,ПОТРЕБЛЯТЬ,1,ПОТРЕБЛЯТЬ ВОДУ,V,V N,129961-V,VG
154978,761709,154978-V-761709,ВЫЖАТЬ МАКСИМУМ,ВЫЖАТЬ,1,ВЫЖАТЬ МАКСИМУМ,V,V N,154978-V,VG
154978,135341,154978-V-135341,ВЫЖАТЬ,,4,ВЫЖАТЬ,V,,154978-V,V
154978,135347,154978-V-135347,ВЫЖИМАТЬ,,4,ВЫЖИМАТЬ,V,,154978-V,V
154978,761710,154978-V-761710,ВЫЖИМАТЬ МАКСИМУМ,ВЫЖИМАТЬ,1,ВЫЖИМАТЬ МАКСИМУМ,V,V N,154978-V,VG
151408,755124,151408-V-755124,КРИВИТЬ СЕРДЦЕ,КРИВИТЬ,1,КРИВИТЬ СЕРДЦЕМ,V,V N,151408-V,VG
151408,736261,151408-V-736261,ПОКРИВИТЬ СОВЕСТЬ,ПОКРИВИТЬ,1,ПОКРИВИТЬ СОВЕСТЬЮ,V,V N,151408-V,VG
151408,685942,151408-V-685942,КРИВИТЬ ДУША,КРИВИТЬ,1,КРИВИТЬ ДУШОЙ,V,V N,151408-V,VG
151408,736259,151408-V-736259,ПОКРИВИТЬ ДУША,ПОКРИВИТЬ,1,ПОКРИВИТЬ ДУШОЙ,V,V N,151408-V,VG
151408,752467,151408-V-752467,ПОКРИВИТЬ,,3,ПОКРИВИТЬ,V,,151408-V,V
151408,736260,151408-V-736260,КРИВИТЬ СОВЕСТЬ,КРИВИТЬ,1,КРИВИТЬ СОВЕСТЬЮ,V,V N,151408-V,VG
119049,187995,119049-V-187995,ОЧЕСАТЬ,,1,ОЧЕСАТЬ,V,,119049-V,V
119049,157353,119049-V-157353,ЧЕСАТЬ,,3,ЧЕСАТЬ,V,,119049-V,V
119049,187996,119049-V-187996,ОЧЕСЫВАТЬ,,1,ОЧЕСЫВАТЬ,V,,119049-V,V
151762,738516,151762-V-738516,НОГА ПОДВОРАЧИВАТЬСЯ,НОГА,1,НОГА ПОДВОРАЧИВАЕТСЯ,V,N V,151762-V,VG
151762,738514,151762-V-738514,ПОДВЕРНУТЬ НОГА,ПОДВЕРНУТЬ,1,ПОДВЕРНУТЬ НОГУ,V,V N,151762-V,VG
151762,738515,151762-V-738515,НОГА ПОДВЕРНУТЬСЯ,НОГА,1,НОГА ПОДВЕРНУЛАСЬ,V,N V,151762-V,VG
149015,723696,149015-V-723696,ПРЕРВАТЬ СВОЙ РЕЧЬ,ПРЕРВАТЬ,1,ПРЕРВАТЬ СВОЮ РЕЧЬ,V,V Pron N,149015-V,VG
149015,161680,149015-V-161680,ПРЕРЫВАТЬСЯ,,3,ПРЕРЫВАТЬСЯ,V,,149015-V,V
149015,161679,149015-V-161679,ПРЕРВАТЬСЯ,,3,ПРЕРВАТЬСЯ,V,,149015-V,V
5551,168376,5551-V-168376,ЗАСЕКРЕЧИВАТЬ,,1,ЗАСЕКРЕЧИВАТЬ,V,,5551-V,V
5551,723966,5551-V-723966,ЗАСЕКРЕТИТЬ СВЕДЕНИЕ,ЗАСЕКРЕТИТЬ,1,ЗАСЕКРЕТИТЬ СВЕДЕНИЯ,V,V N,5551-V,VG
5551,723967,5551-V-723967,ЗАСЕКРЕТИТЬ ИНФОРМАЦИЯ,ЗАСЕКРЕТИТЬ,1,ЗАСЕКРЕТИТЬ ИНФОРМАЦИЮ,V,V N,5551-V,VG
5551,168375,5551-V-168375,ЗАСЕКРЕТИТЬ,,1,ЗАСЕКРЕТИТЬ,V,,5551-V,V
5551,687533,5551-V-687533,СЕКРЕТИТЬ,,1,СЕКРЕТИТЬ,V,,5551-V,V
5551,203432,5551-V-203432,ЗАСЕКРЕЧИВАТЬСЯ,,1,ЗАСЕКРЕЧИВАТЬСЯ,V,,5551-V,V
5551,723965,5551-V-723965,ЗАСЕКРЕЧИВАТЬ СВЕДЕНИЕ,ЗАСЕКРЕЧИВАТЬ,1,ЗАСЕКРЕЧИВАТЬ СВЕДЕНИЯ,V,V N,5551-V,VG
5551,723968,5551-V-723968,ЗАСЕКРЕЧИВАТЬ ИНФОРМАЦИЯ,ЗАСЕКРЕЧИВАТЬ,1,ЗАСЕКРЕЧИВАТЬ ИНФОРМАЦИЮ,V,V N,5551-V,VG
134158,204518,134158-V-204518,КЛАСТЬ ПОД СУКНО,КЛАСТЬ,1,КЛАСТЬ ПОД СУКНО,V,V Prep N,134158-V,VG
134158,712028,134158-V-712028,ЗАВОЛЫНИТЬ,,1,ЗАВОЛЫНИТЬ,V,,134158-V,V
134158,204519,134158-V-204519,ПОЛОЖИТЬ ПОД СУКНО,ПОЛОЖИТЬ,1,ПОЛОЖИТЬ ПОД СУКНО,V,V Prep N,134158-V,VG
123373,166461,123373-V-166461,ВСОСАТЬСЯ,,3,ВСОСАТЬСЯ,V,,123373-V,V
123373,166462,123373-V-166462,ВСАСЫВАТЬСЯ,,4,ВСАСЫВАТЬСЯ,V,,123373-V,V
111862,147976,111862-V-147976,ПОКОРМИТЬ,,1,ПОКОРМИТЬ,V,,111862-V,V
111862,736634,111862-V-736634,ДАВАТЬ ЕДА,ДАВАТЬ,1,ДАВАТЬ ЕДУ,V,V N,111862-V,VG
111862,142982,111862-V-142982,НАКОРМИТЬ,,1,НАКОРМИТЬ,V,,111862-V,V
111862,140684,111862-V-140684,КОРМИТЬ,,2,КОРМИТЬ,V,,111862-V,V
111862,736633,111862-V-736633,ДАТЬ ЕДА,ДАТЬ,1,ДАТЬ ЕДУ,V,V N,111862-V,VG
111862,149943,111862-V-149943,ПРОКОРМИТЬ,,2,ПРОКОРМИТЬ,V,,111862-V,V
106858,150144,106858-V-150144,ПРОРИЦАТЬ,,1,ПРОРИЦАТЬ,V,,106858-V,V
106858,148824,106858-V-148824,ПРЕДСКАЗАТЬ,,1,ПРЕДСКАЗАТЬ,V,,106858-V,V
106858,148826,106858-V-148826,ПРЕДСКАЗЫВАТЬ,,1,ПРЕДСКАЗЫВАТЬ,V,,106858-V,V
106858,148809,106858-V-148809,ПРЕДРЕКАТЬ,,1,ПРЕДРЕКАТЬ,V,,106858-V,V
106858,148811,106858-V-148811,ПРЕДРЕЧЬ,,1,ПРЕДРЕЧЬ,V,,106858-V,V
114117,147819,114117-V-147819,ПОДУШИТЬ,,1,ПОДУШИТЬ,V,,114117-V,V
114117,137378,114117-V-137378,ДУШИТЬ,,3,ДУШИТЬ,V,,114117-V,V
114117,142883,114117-V-142883,НАДУШИТЬ,,1,НАДУШИТЬ,V,,114117-V,V
114117,736218,114117-V-736218,ПРИМЕНИТЬ ПАРФЮМЕРИЯ,ПРИМЕНИТЬ,1,ПРИМЕНИТЬ ПАРФЮМЕРИЮ,V,V N,114117-V,VG
112144,143935,112144-V-143935,ОБЕСПЕЧИТЬ,,2,ОБЕСПЕЧИТЬ,V,,112144-V,V
112144,143934,112144-V-143934,ОБЕСПЕЧИВАТЬ,,2,ОБЕСПЕЧИВАТЬ,V,,112144-V,V
112144,153383,112144-V-153383,СНАБЖАТЬ,,2,СНАБЖАТЬ,V,,112144-V,V
112144,153382,112144-V-153382,СНАБДИТЬ,,2,СНАБДИТЬ,V,,112144-V,V
112144,721870,112144-V-721870,ОБЕСПЕЧИВАТЬСЯ,,2,ОБЕСПЕЧИВАТЬСЯ,V,,112144-V,V
116507,155686,116507-V-155686,УГНЕТАТЬ,,2,УГНЕТАТЬ,V,,116507-V,V
115686,139506,115686-V-139506,ИСТУПИТЬ,,1,ИСТУПИТЬ,V,,115686-V,V
115686,149501,115686-V-149501,ПРИТУПИТЬ,,2,ПРИТУПИТЬ,V,,115686-V,V
115686,149506,115686-V-149506,ПРИТУПЛЯТЬ,,2,ПРИТУПЛЯТЬ,V,,115686-V,V
115686,155468,115686-V-155468,ТУПИТЬ,,1,ТУПИТЬ,V,,115686-V,V
115686,138584,115686-V-138584,ЗАТУПИТЬ,,1,ЗАТУПИТЬ,V,,115686-V,V
144604,720210,144604-V-720210,ДЕЛАТЬ ПОКУПКА,ДЕЛАТЬ,1,ДЕЛАТЬ ПОКУПКИ,V,V N,144604-V,VG
144604,746943,144604-V-746943,ПРОЙТИСЬ ПО МАГАЗИН,ПРОЙТИСЬ,1,ПРОЙТИСЬ ПО МАГАЗИНАМ,V,V Prep N,144604-V,VG
144604,720208,144604-V-720208,ХОДИТЬ ПО МАГАЗИН,ХОДИТЬ,1,ХОДИТЬ ПО МАГАЗИНАМ,V,V Prep N,144604-V,VG
144604,720207,144604-V-720207,БЕГАТЬ ПО МАГАЗИН,БЕГАТЬ,1,БЕГАТЬ ПО МАГАЗИНАМ,V,V Prep N,144604-V,VG
135301,193171,135301-V-193171,ОПРОТЕСТОВАТЬ,,1,ОПРОТЕСТОВАТЬ,V,,135301-V,V
135301,199777,135301-V-199777,ОПРОТЕСТОВЫВАТЬ,,1,ОПРОТЕСТОВЫВАТЬ,V,,135301-V,V
135301,742337,135301-V-742337,ОСПОРИТЬ ЗАКОННОСТЬ,ОСПОРИТЬ,1,ОСПОРИТЬ ЗАКОННОСТЬ,V,V N,135301-V,VG
117636,143689,117636-V-143689,НИСПАСТЬ,,1,НИСПАСТЬ,V,,117636-V,V
117636,143688,117636-V-143688,НИСПАДАТЬ,,1,НИСПАДАТЬ,V,,117636-V,V
117636,153860,117636-V-153860,СПАДАТЬ,,5,СПАДАТЬ,V,,117636-V,V
141906,743964,141906-V-743964,СИЛА ЗАДЕРЖАТЬ,ЗАДЕРЖАТЬ,1,СИЛОЙ ЗАДЕРЖАТЬ,V,N V,141906-V,VG
141906,686025,141906-V-686025,СХВАТЫВАТЬ,,3,СХВАТЫВАТЬ,V,,141906-V,V
141906,188444,141906-V-188444,ПОВЯЗАТЬ,,4,ПОВЯЗАТЬ,V,,141906-V,V
141906,743965,141906-V-743965,ЗАДЕРЖАТЬ СИЛА,ЗАДЕРЖАТЬ,1,ЗАДЕРЖАТЬ СИЛОЙ,V,V N,141906-V,VG
141906,154634,141906-V-154634,СХВАТИТЬ,,3,СХВАТИТЬ,V,,141906-V,V
116334,736006,116334-V-736006,ПЕРЕХВАТЫВАТЬ ВЕРЕВКА,ПЕРЕХВАТЫВАТЬ,1,ПЕРЕХВАТЫВАТЬ ВЕРЕВКОЙ,V,V N,116334-V,VG
116334,146816,116334-V-146816,ПЕРЕХВАТИТЬ,,2,ПЕРЕХВАТИТЬ,V,,116334-V,V
116334,143881,116334-V-143881,ОБВЯЗАТЬ,,1,ОБВЯЗАТЬ,V,,116334-V,V
116334,146819,116334-V-146819,ПЕРЕХВАТЫВАТЬ,,2,ПЕРЕХВАТЫВАТЬ,V,,116334-V,V
116334,736005,116334-V-736005,ПЕРЕХВАТИТЬ ВЕРЕВКА,ПЕРЕХВАТИТЬ,1,ПЕРЕХВАТИТЬ ВЕРЕВКОЙ,V,V N,116334-V,VG
116334,143885,116334-V-143885,ОБВЯЗЫВАТЬ,,1,ОБВЯЗЫВАТЬ,V,,116334-V,V
142505,729189,142505-V-729189,ВНУШАТЬ ОТВРАЩЕНИЕ,ВНУШАТЬ,1,ВНУШАТЬ ОТВРАЩЕНИЕ,V,V N,142505-V,VG
142505,187722,142505-V-187722,ОТВРАТИТЬ,,3,ОТВРАТИТЬ,V,,142505-V,V
142505,217116,142505-V-217116,ПОКОРОБИТЬ,,3,ПОКОРОБИТЬ,V,,142505-V,V
142505,217115,142505-V-217115,КОРОБИТЬ,,3,КОРОБИТЬ,V,,142505-V,V
142505,148975,142505-V-148975,ПРЕТИТЬ,,1,ПРЕТИТЬ,V,,142505-V,V
142505,187723,142505-V-187723,ОТВРАЩАТЬ,,3,ОТВРАЩАТЬ,V,,142505-V,V
142505,729191,142505-V-729191,ВЫЗЫВАТЬ ОТВРАЩЕНИЕ,ВЫЗЫВАТЬ,1,ВЫЗЫВАТЬ ОТВРАЩЕНИЕ,V,V N,142505-V,VG
142505,729190,142505-V-729190,ВЫЗВАТЬ ОТВРАЩЕНИЕ,ВЫЗВАТЬ,1,ВЫЗВАТЬ ОТВРАЩЕНИЕ,V,V N,142505-V,VG
137819,674505,137819-V-674505,ПОДВЕРГАТЬ ТЕРМОБРАБОТКА,ПОДВЕРГАТЬ,1,ПОДВЕРГАТЬ ТЕРМОБРАБОТКЕ,V,V N,137819-V,VG
137819,674506,137819-V-674506,ПОДВЕРГНУТЬ ТЕРМОБРАБОТКА,ПОДВЕРГНУТЬ,1,ПОДВЕРГНУТЬ ТЕРМОБРАБОТКЕ,V,V N,137819-V,VG
137819,674504,137819-V-674504,ПОДВЕРГАТЬ ТЕРМИЧЕСКИЙ ОБРАБОТКА,ПОДВЕРГАТЬ,1,ПОДВЕРГАТЬ ТЕРМИЧЕСКОЙ ОБРАБОТКЕ,V,V Adj N,137819-V,VG
137819,674502,137819-V-674502,ОБРАБОТАТЬ ТЕРМИЧЕСКИ,ОБРАБОТАТЬ,1,ОБРАБОТАТЬ ТЕРМИЧЕСКИ,V,V Adv,137819-V,VG
137819,674503,137819-V-674503,ПОДВЕРГНУТЬ ТЕРМИЧЕСКИЙ ОБРАБОТКА,ПОДВЕРГНУТЬ,1,ПОДВЕРГНУТЬ ТЕРМИЧЕСКОЙ ОБРАБОТКЕ,V,V Adj N,137819-V,VG
137819,674501,137819-V-674501,ТЕРМИЧЕСКИ ОБРАБОТАТЬ,ОБРАБОТАТЬ,1,ТЕРМИЧЕСКИ ОБРАБОТАТЬ,V,Adv V,137819-V,VG
119171,158797,119171-V-158797,ОБНЯТЬ,,1,ОБНЯТЬ,V,,119171-V,V
119171,172020,119171-V-172020,ЗАКЛЮЧИТЬ В ОБЪЯТИЕ,ЗАКЛЮЧИТЬ,1,ЗАКЛЮЧИТЬ В ОБЪЯТИЯ,V,V Prep N,119171-V,VG
119171,708285,119171-V-708285,ПРИОБНЯТЬ,,1,ПРИОБНЯТЬ,V,,119171-V,V
119171,158798,119171-V-158798,ОБНИМАТЬ,,1,ОБНИМАТЬ,V,,119171-V,V
119171,708286,119171-V-708286,ПРИОБНИМАТЬ,,1,ПРИОБНИМАТЬ,V,,119171-V,V
118488,702346,118488-V-702346,ПОБОЛЕТЬ,,4,ПОБОЛЕТЬ,V,,118488-V,V
118488,197524,118488-V-197524,ДУША БОЛЕТЬ,БОЛЕТЬ,1,ДУШОЙ БОЛЕТЬ,V,N V,118488-V,VG
118488,133778,118488-V-133778,БОЛЕТЬ,,4,БОЛЕТЬ,V,,118488-V,V
118488,189185,118488-V-189185,БОЛЕТЬ ЗА,БОЛЕТЬ,1,БОЛЕТЬ ЗА,V,V Prep,118488-V,VGprep
134882,192217,134882-V-192217,СЖИДИТЬ,,1,СЖИДИТЬ,V,,134882-V,V
134882,192218,134882-V-192218,СЖИЖАТЬ,,1,СЖИЖАТЬ,V,,134882-V,V
115632,750362,115632-V-750362,НАКОРМИТЬ ДОСЫТА,НАКОРМИТЬ,1,НАКОРМИТЬ ДОСЫТА,V,V Adv,115632-V,VG
115632,143313,115632-V-143313,НАСЫТИТЬ,,3,НАСЫТИТЬ,V,,115632-V,V
115632,143316,115632-V-143316,НАСЫЩАТЬ,,3,НАСЫЩАТЬ,V,,115632-V,V
136052,195291,136052-V-195291,ПРИЧИСЛЯТЬ К ЛИК СВЯТОЙ,ПРИЧИСЛЯТЬ,1,ПРИЧИСЛЯТЬ К ЛИКУ СВЯТЫХ,V,V Prep N Adj,136052-V,VG
136052,195290,136052-V-195290,ПРИЧИСЛИТЬ К ЛИК СВЯТОЙ,ПРИЧИСЛИТЬ,1,ПРИЧИСЛИТЬ К ЛИКУ СВЯТЫХ,V,V Prep N Adj,136052-V,VG
136052,720364,136052-V-720364,КАНОНИЗИРОВАТЬСЯ,,3,КАНОНИЗИРОВАТЬСЯ,V,,136052-V,V
136052,139685,136052-V-139685,КАНОНИЗИРОВАТЬ,,3,КАНОНИЗИРОВАТЬ,V,,136052-V,V
132988,186539,132988-V-186539,ОБЕЗВОЖИВАТЬ,,1,ОБЕЗВОЖИВАТЬ,V,,132988-V,V
132988,186538,132988-V-186538,ОБЕЗВОДИТЬ,,1,ОБЕЗВОДИТЬ,V,,132988-V,V
106595,750839,106595-V-750839,ОБЕРЕГАТЬСЯ,,1,ОБЕРЕГАТЬСЯ,V,,106595-V,V
106595,133527,106595-V-133527,БЕРЕЧЬ,,2,БЕРЕЧЬ,V,,106595-V,V
106595,215454,106595-V-215454,ПОБЕРЕЧЬ,,2,ПОБЕРЕЧЬ,V,,106595-V,V
106595,143920,106595-V-143920,ОБЕРЕГАТЬ,,1,ОБЕРЕГАТЬ,V,,106595-V,V
106595,138688,106595-V-138688,ЗАЩИЩАТЬ,,2,ЗАЩИЩАТЬ,V,,106595-V,V
106595,138679,106595-V-138679,ЗАЩИТИТЬ,,2,ЗАЩИТИТЬ,V,,106595-V,V
106595,156981,106595-V-156981,ХРАНИТЬ,,2,ХРАНИТЬ,V,,106595-V,V
106595,176094,106595-V-176094,ОБЕРЕЧЬ,,1,ОБЕРЕЧЬ,V,,106595-V,V
106595,200587,106595-V-200587,ВЗЯТЬ ПОД ЗАЩИТА,ВЗЯТЬ,1,ВЗЯТЬ ПОД ЗАЩИТУ,V,V Prep N,106595-V,VG
106595,200588,106595-V-200588,БРАТЬ ПОД ЗАЩИТА,БРАТЬ,1,БРАТЬ ПОД ЗАЩИТУ,V,V Prep N,106595-V,VG
106595,169948,106595-V-169948,БЛЮСТИ,,1,БЛЮСТИ,V,,106595-V,V
106615,200800,106615-V-200800,ДЕЛАТЬ ОСТАНОВКА,ДЕЛАТЬ,1,ДЕЛАТЬ ОСТАНОВКУ,V,V N,106615-V,VG
106615,145153,106615-V-145153,ОСТАНОВИТЬСЯ,,3,ОСТАНОВИТЬСЯ,V,,106615-V,V
106615,145151,106615-V-145151,ОСТАНАВЛИВАТЬСЯ,,3,ОСТАНАВЛИВАТЬСЯ,V,,106615-V,V
106615,200801,106615-V-200801,СДЕЛАТЬ ОСТАНОВКА,СДЕЛАТЬ,1,СДЕЛАТЬ ОСТАНОВКУ,V,V N,106615-V,VG
106615,146762,106615-V-146762,ПЕРЕСТАТЬ ДВИГАТЬСЯ,ПЕРЕСТАТЬ,1,ПЕРЕСТАТЬ ДВИГАТЬСЯ,V,V V,106615-V,VG
117968,168771,117968-V-168771,ВОЗНЕСТИСЬ,,2,ВОЗНЕСТИСЬ,V,,117968-V,V
117968,182858,117968-V-182858,ЗАНЕСТИСЬ,,1,ЗАНЕСТИСЬ,V,,117968-V,V
117968,137962,117968-V-137962,ЗАЗНАТЬСЯ,,1,ЗАЗНАТЬСЯ,V,,117968-V,V
117968,137960,117968-V-137960,ЗАЗНАВАТЬСЯ,,1,ЗАЗНАВАТЬСЯ,V,,117968-V,V
117968,182326,117968-V-182326,ЗАДАВАТЬСЯ,,3,ЗАДАВАТЬСЯ,V,,117968-V,V
117968,711650,117968-V-711650,ЗАГОРДИТЬСЯ,,1,ЗАГОРДИТЬСЯ,V,,117968-V,V
117968,170885,117968-V-170885,ВООБРАЖАТЬ СЕБЯ,ВООБРАЖАТЬ,1,ВООБРАЖАТЬ СЕБЯ,V,V Pron,117968-V,VG
117968,134858,117968-V-134858,ВООБРАЖАТЬ,,3,ВООБРАЖАТЬ,V,,117968-V,V
117968,170840,117968-V-170840,ВОЗОМНИТЬ СЕБЯ,ВОЗОМНИТЬ,1,ВОЗОМНИТЬ СЕБЯ,V,V Pron,117968-V,VG
117968,170839,117968-V-170839,ВОЗОМНИТЬ О СЕБЯ,ВОЗОМНИТЬ,1,ВОЗОМНИТЬ О СЕБЕ,V,V Prep Pron,117968-V,VG
117968,215535,117968-V-215535,ВОЗОМНИТЬ,,1,ВОЗОМНИТЬ,V,,117968-V,V
117968,168772,117968-V-168772,ВОЗНОСИТЬСЯ,,2,ВОЗНОСИТЬСЯ,V,,117968-V,V
117968,134734,117968-V-134734,ВОЗГОРДИТЬСЯ,,1,ВОЗГОРДИТЬСЯ,V,,117968-V,V
117968,729336,117968-V-729336,НАДУТЬСЯ ОТ ВАЖНОСТЬ,НАДУТЬСЯ,1,НАДУТЬСЯ ОТ ВАЖНОСТИ,V,V Prep N,117968-V,VG
117968,168964,117968-V-168964,НАДУТЬСЯ,,2,НАДУТЬСЯ,V,,117968-V,V
117968,729337,117968-V-729337,НАДУВАТЬСЯ ОТ ВАЖНОСТЬ,НАДУВАТЬСЯ,1,НАДУВАТЬСЯ ОТ ВАЖНОСТИ,V,V Prep N,117968-V,VG
117968,720850,117968-V-720850,МНИТЬ СЕБЯ,МНИТЬ,1,МНИТЬ СЕБЯ,V,V Pron,117968-V,VG
117968,720851,117968-V-720851,МНИТЬ О СЕБЯ,МНИТЬ,1,МНИТЬ О СЕБЕ,V,V Prep Pron,117968-V,VG
117968,720852,117968-V-720852,МНИТЬ МНОГО О СЕБЯ,МНИТЬ,1,МНИТЬ МНОГО О СЕБЕ,V,V Adv Prep Pron,117968-V,VG
117968,720853,117968-V-720853,МНИТЬ ВЫСОКО О СЕБЯ,МНИТЬ,1,МНИТЬ ВЫСОКО О СЕБЕ,V,V Adv Prep Pron,117968-V,VG
117968,720854,117968-V-720854,МНИТЬ,,1,МНИТЬ,V,,117968-V,V
117968,182859,117968-V-182859,ЗАНОСИТЬСЯ,,5,ЗАНОСИТЬСЯ,V,,117968-V,V
111619,153020,111619-V-153020,СКОПИРОВАТЬ,,2,СКОПИРОВАТЬ,V,,111619-V,V
111619,199550,111619-V-199550,ДЕЛАТЬ КОПИЯ,ДЕЛАТЬ,1,ДЕЛАТЬ КОПИЮ,V,V N,111619-V,VG
111619,140623,111619-V-140623,КОПИРОВАТЬ,,2,КОПИРОВАТЬ,V,,111619-V,V
111619,199549,111619-V-199549,СДЕЛАТЬ КОПИЯ,СДЕЛАТЬ,1,СДЕЛАТЬ КОПИЮ,V,V N,111619-V,VG
111619,199547,111619-V-199547,СНИМАТЬ КОПИЯ,СНИМАТЬ,1,СНИМАТЬ КОПИЮ,V,V N,111619-V,VG
111619,199548,111619-V-199548,СНЯТЬ КОПИЯ,СНЯТЬ,1,СНЯТЬ КОПИЮ,V,V N,111619-V,VG
124613,168846,124613-V-168846,ОМЕРТВЕТЬ,,1,ОМЕРТВЕТЬ,V,,124613-V,V
124613,187792,124613-V-187792,ОТМЕРЕТЬ,,2,ОТМЕРЕТЬ,V,,124613-V,V
124613,168845,124613-V-168845,МЕРТВЕТЬ,,1,МЕРТВЕТЬ,V,,124613-V,V
124613,187793,124613-V-187793,ОТМИРАТЬ,,2,ОТМИРАТЬ,V,,124613-V,V
145151,690293,145151-V-690293,ПРОАНАЛИЗИРОВАТЬ ИНФОРМАЦИЯ,ПРОАНАЛИЗИРОВАТЬ,1,ПРОАНАЛИЗИРОВАТЬ ИНФОРМАЦИЮ,V,V N,145151-V,VG
145151,690286,145151-V-690286,АНАЛИЗИРОВАТЬ ДАННЫЕ,АНАЛИЗИРОВАТЬ,1,АНАЛИЗИРОВАТЬ ДАННЫЕ,V,V N,145151-V,VG
145151,690292,145151-V-690292,АНАЛИЗИРОВАТЬ ИНФОРМАЦИЯ,АНАЛИЗИРОВАТЬ,1,АНАЛИЗИРОВАТЬ ИНФОРМАЦИЮ,V,V N,145151-V,VG
145151,690287,145151-V-690287,ПРОАНАЛИЗИРОВАТЬ ДАННЫЕ,ПРОАНАЛИЗИРОВАТЬ,1,ПРОАНАЛИЗИРОВАТЬ ДАННЫЕ,V,V N,145151-V,VG
123920,763194,123920-V-763194,НЕ ГЛЯДЕТЬ,ГЛЯДЕТЬ,1,НЕ ГЛЯДЯ,V,Prtc V,123920-V,VG
123920,731418,123920-V-731418,В УПОР НЕ ВИДЕТЬ,ВИДЕТЬ,1,В УПОР НЕ ВИДЕТЬ,V,Prep N Prtc V,123920-V,VG
123920,731419,123920-V-731419,В УПОР НЕ ЗАМЕЧАТЬ,ЗАМЕЧАТЬ,1,В УПОР НЕ ЗАМЕЧАТЬ,V,Prep N Prtc V,123920-V,VG
123920,762944,123920-V-762944,ВЫНЕСТИ ЗА СКОБКА,ВЫНЕСТИ,1,ВЫНЕСТИ ЗА СКОБКИ,V,V Prep N,123920-V,VG
123920,762945,123920-V-762945,ВЫНОСИТЬ ЗА СКОБКА,ВЫНОСИТЬ,1,ВЫНОСИТЬ ЗА СКОБКИ,V,V Prep N,123920-V,VG
123920,762946,123920-V-762946,ВЫНОСИТЬСЯ ЗА СКОБКА,ВЫНОСИТЬСЯ,1,ВЫНОСИТЬСЯ ЗА СКОБКИ,V,V Prep N,123920-V,VG
123920,167513,123920-V-167513,ИГНОРИРОВАТЬ,,1,ИГНОРИРОВАТЬ,V,,123920-V,V
123920,763193,123920-V-763193,НЕ ОБРАЩАТЬ ВНИМАНИЕ,ОБРАЩАТЬ,1,НЕ ОБРАЩАТЬ ВНИМАНИЕ,V,Prtc V N,123920-V,VG
